xmin,ymin,xmax,ymax,confidence,class,name
573.7499389648438,188.28123474121094,596.2499389648438,198.59373474121094,0.3896484375,0,cone
583.5936889648438,39.306636810302734,597.6561889648438,48.740230560302734,0.37744140625,0,cone
300.9374694824219,124.29685974121094,316.8749694824219,132.96873474121094,0.359375,0,cone
304.2187194824219,191.44529724121094,322.9687194824219,200.58592224121094,0.312744140625,0,cone
583.1249389648438,43.876949310302734,595.3124389648438,52.226558685302734,0.3056640625,0,cone
571.8749389648438,233.51560974121094,598.1249389648438,246.171875,0.296630859375,0,cone
584.5311889648438,320.703125,595.7811889648438,328.203125,0.271240234375,0,cone
574.2186889648438,236.56248474121094,592.0311889648438,244.53125,0.267822265625,0,cone
303.2812194824219,236.79685974121094,322.9687194824219,246.171875,0.253173828125,0,cone
